"QTA","FATTURATO","ANNOMESE","ART_COD"
284,252064.83000000002,"2019-08","APLIPHONEXR64C"
193,144721.9,"2019-09","APLIPHONEXR64C"
278,205332,"2019-10","APLIPHONEXR64C"
185,136302.4,"2019-11","APLIPHONEXR64C"
711,523901.99,"2019-12","APLIPHONEXR64C"
127,93520.26,"2020-01","APLIPHONEXR64C"
149,110111,"2020-02","APLIPHONEXR64C"
16,11754,"2020-03","APLIPHONEXR64C"
20,14710,"2020-04","APLIPHONEXR64C"
91,67038,"2020-05","APLIPHONEXR64C"
54,39646,"2020-06","APLIPHONEXR64C"
48,35128.74,"2020-07","APLIPHONEXR64C"
91,67050.96,"2020-08","APLIPHONEXR64C"
60,44165,"2020-09","APLIPHONEXR64C"
59,39417,"2020-10","APLIPHONEXR64C"
61,37739,"2020-11","APLIPHONEXR64C"
27,16713,"2020-12","APLIPHONEXR64C"
6,3433.99,"2021-01","APLIPHONEXR64C"
3,1857,"2021-03","APLIPHONEXR64C"
3,1857,"2021-04","APLIPHONEXR64C"
5,3095,"2021-05","APLIPHONEXR64C"
2,1238,"2021-06","APLIPHONEXR64C"
5,2816.01,"2021-07","APLIPHONEXR64C"
7,3844.02,"2021-08","APLIPHONEXR64C"
5,2843.99,"2021-10","APLIPHONEXR64C"
11,6300,"2021-11","APLIPHONEXR64C"
10,5976,"2021-12","APLIPHONEXR64C"
4,2206,"2022-01","APLIPHONEXR64C"
1,249,"2022-06","APLIPHONEXR64C"
92,87308,"2018-10","APLIPHONEXR128"
849,804488.94,"2018-11","APLIPHONEXR128"
582,550955.75,"2018-12","APLIPHONEXR128"
260,245819.98,"2019-01","APLIPHONEXR128"
290,274398.83999999997,"2019-02","APLIPHONEXR128"
186,175933.47999999998,"2019-03","APLIPHONEXR128"
357,337883.4,"2019-04","APLIPHONEXR128"
447,423794.5,"2019-05","APLIPHONEXR128"
381,360167.41000000003,"2019-06","APLIPHONEXR128"
1346,1275939.91,"2019-07","APLIPHONEXR128"
243,229005,"2019-08","APLIPHONEXR128"
760,633514.19,"2019-09","APLIPHONEXR128"
296,233209.89,"2019-10","APLIPHONEXR128"
2281,1797741.59,"2019-11","APLIPHONEXR128"
327,257319.55,"2019-12","APLIPHONEXR128"
147,115683,"2020-01","APLIPHONEXR128"
108,84832,"2020-02","APLIPHONEXR128"
28,21882,"2020-03","APLIPHONEXR128"
56,44143,"2020-04","APLIPHONEXR128"
130,102247,"2020-05","APLIPHONEXR128"
184,144814.71,"2020-06","APLIPHONEXR128"
75,59065,"2020-07","APLIPHONEXR128"
107,84423,"2020-08","APLIPHONEXR128"
47,37083,"2020-09","APLIPHONEXR128"
31,21919,"2020-10","APLIPHONEXR128"
27,18034,"2020-11","APLIPHONEXR128"
14,9276.01,"2020-12","APLIPHONEXR128"
6,3894,"2021-01","APLIPHONEXR128"
7,4195.4,"2021-02","APLIPHONEXR128"
2,1199.8,"2021-03","APLIPHONEXR128"
4,2399.6,"2021-05","APLIPHONEXR128"
1,599.9,"2021-06","APLIPHONEXR128"
3,1799.7,"2021-07","APLIPHONEXR128"
3,1747,"2021-10","APLIPHONEXR128"
26,17424,"2021-11","APLIPHONEXR128"
6,4014,"2021-12","APLIPHONEXR128"
2,988,"2022-02","APLIPHONEXR128"
1,460,"2022-04","APLIPHONEXR128"
1,429,"2022-09","APLIPHONEXR128"
12,10668,"2018-10","APLIPHONEXR64B"
148,131560,"2018-11","APLIPHONEXR64B"
162,144018,"2018-12","APLIPHONEXR64B"
79,70195,"2019-01","APLIPHONEXR64B"
147,130633,"2019-02","APLIPHONEXR64B"
209,185279.83000000002,"2019-03","APLIPHONEXR64B"
154,136493.66,"2019-04","APLIPHONEXR64B"
128,113672,"2019-05","APLIPHONEXR64B"
257,228011.83000000002,"2019-06","APLIPHONEXR64B"
247,218981.64,"2019-07","APLIPHONEXR64B"
251,222555.83000000002,"2019-08","APLIPHONEXR64B"
221,164465.74,"2019-09","APLIPHONEXR64B"
338,248931.39,"2019-10","APLIPHONEXR64B"
207,152240.43,"2019-11","APLIPHONEXR64B"
648,478171.62,"2019-12","APLIPHONEXR64B"
122,89798.1,"2020-01","APLIPHONEXR64B"
168,124042.95999999999,"2020-02","APLIPHONEXR64B"
37,27283,"2020-03","APLIPHONEXR64B"
32,23364,"2020-04","APLIPHONEXR64B"
72,53208,"2020-05","APLIPHONEXR64B"
58,42822,"2020-06","APLIPHONEXR64B"
68,50172.44,"2020-07","APLIPHONEXR64B"
119,87414.88,"2020-08","APLIPHONEXR64B"
64,47122.55,"2020-09","APLIPHONEXR64B"
94,63190.4,"2020-10","APLIPHONEXR64B"
94,57936,"2020-11","APLIPHONEXR64B"
29,17839.38,"2020-12","APLIPHONEXR64B"
2,1238,"2021-01","APLIPHONEXR64B"
4,2257,"2021-02","APLIPHONEXR64B"
10,6190,"2021-03","APLIPHONEXR64B"
5,3095,"2021-04","APLIPHONEXR64B"
5,3095,"2021-05","APLIPHONEXR64B"
7,4283,"2021-06","APLIPHONEXR64B"
13,7907.01,"2021-07","APLIPHONEXR64B"
9,5152.01,"2021-08","APLIPHONEXR64B"
2,1238,"2021-09","APLIPHONEXR64B"
11,5823.01,"2021-10","APLIPHONEXR64B"
26,15734,"2021-11","APLIPHONEXR64B"
9,5422,"2021-12","APLIPHONEXR64B"
3,1627.01,"2022-01","APLIPHONEXR64B"
1,429.9,"2022-03","APLIPHONEXR64B"
2,1238,"2022-09","APLIPHONEXR64B"
38,36062,"2018-10","APLIPHONEXR128W"
697,660327.09,"2018-11","APLIPHONEXR128W"
488,461971.08,"2018-12","APLIPHONEXR128W"
198,187434,"2019-01","APLIPHONEXR128W"
215,203828.93,"2019-02","APLIPHONEXR128W"
227,213946.49,"2019-03","APLIPHONEXR128W"
296,278833.98,"2019-04","APLIPHONEXR128W"
480,453370,"2019-05","APLIPHONEXR128W"
133,125217.98,"2019-06","APLIPHONEXR128W"
672,632946.85,"2019-07","APLIPHONEXR128W"
267,249614.56,"2019-08","APLIPHONEXR128W"
543,452624.96,"2019-09","APLIPHONEXR128W"
250,198805.58000000002,"2019-10","APLIPHONEXR128W"
1382,1094935.07,"2019-11","APLIPHONEXR128W"
237,187506.13,"2019-12","APLIPHONEXR128W"
110,87190,"2020-01","APLIPHONEXR128W"
77,60883,"2020-02","APLIPHONEXR128W"
31,24699,"2020-03","APLIPHONEXR128W"
53,41815,"2020-04","APLIPHONEXR128W"
94,74566,"2020-05","APLIPHONEXR128W"
170,134524,"2020-06","APLIPHONEXR128W"
119,94285.58,"2020-07","APLIPHONEXR128W"
150,118573.55,"2020-08","APLIPHONEXR128W"
81,64069,"2020-09","APLIPHONEXR128W"
58,42287.99,"2020-10","APLIPHONEXR128W"
53,35346,"2020-11","APLIPHONEXR128W"
27,18063,"2020-12","APLIPHONEXR128W"
6,4014,"2021-01","APLIPHONEXR128W"
6,3668.5,"2021-02","APLIPHONEXR128W"
8,4738.3,"2021-03","APLIPHONEXR128W"
3,1799.7,"2021-04","APLIPHONEXR128W"
6,3599.4,"2021-05","APLIPHONEXR128W"
4,2399.6,"2021-06","APLIPHONEXR128W"
3,1799.7,"2021-07","APLIPHONEXR128W"
3,1769.7,"2021-08","APLIPHONEXR128W"
2,1128.01,"2021-09","APLIPHONEXR128W"
3,1597,"2021-10","APLIPHONEXR128W"
26,17191,"2021-11","APLIPHONEXR128W"
4,2656,"2021-12","APLIPHONEXR128W"
2,1058,"2022-01","APLIPHONEXR128W"
1,429,"2022-03","APLIPHONEXR128W"
32,30227.98,"2018-10","APLIPHONEXR128RED"
90,85238.87,"2018-11","APLIPHONEXR128RED"
32,30318,"2018-12","APLIPHONEXR128RED"
19,17981,"2019-01","APLIPHONEXR128RED"
13,12337,"2019-02","APLIPHONEXR128RED"
51,48399,"2019-03","APLIPHONEXR128RED"
40,37670,"2019-04","APLIPHONEXR128RED"
101,95749,"2019-05","APLIPHONEXR128RED"
107,101222.9,"2019-06","APLIPHONEXR128RED"
200,189160.7,"2019-07","APLIPHONEXR128RED"
148,140302,"2019-08","APLIPHONEXR128RED"
259,214650.98,"2019-09","APLIPHONEXR128RED"
70,55110,"2019-10","APLIPHONEXR128RED"
268,211452,"2019-11","APLIPHONEXR128RED"
268,211452,"2019-11","APLIPHONEXR128RED"
131,103219,"2019-12","APLIPHONEXR128RED"
84,66116.01,"2020-01","APLIPHONEXR128RED"
51,40029,"2020-02","APLIPHONEXR128RED"
13,10257,"2020-03","APLIPHONEXR128RED"
21,16447,"2020-04","APLIPHONEXR128RED"
52,40948,"2020-05","APLIPHONEXR128RED"
59,46408,"2020-06","APLIPHONEXR128RED"
42,32966.91,"2020-07","APLIPHONEXR128RED"
60,47120,"2020-08","APLIPHONEXR128RED"
39,30661,"2020-09","APLIPHONEXR128RED"
42,30698.02,"2020-10","APLIPHONEXR128RED"
25,16725,"2020-11","APLIPHONEXR128RED"
12,8028,"2020-12","APLIPHONEXR128RED"
4,2676,"2021-01","APLIPHONEXR128RED"
4,2468.7,"2021-02","APLIPHONEXR128RED"
2,1199.8,"2021-03","APLIPHONEXR128RED"
2,1199.8,"2021-04","APLIPHONEXR128RED"
4,2399.6,"2021-05","APLIPHONEXR128RED"
1,669,"2021-10","APLIPHONEXR128RED"
13,8557,"2021-11","APLIPHONEXR128RED"
12,7958.99,"2021-12","APLIPHONEXR128RED"
1,529,"2022-01","APLIPHONEXR128RED"
1,529,"2022-03","APLIPHONEXR128RED"
1,529,"2022-09","APLIPHONEXR128RED"
13,12337,"2018-10","APLIPHONEXR128Y"
102,96657.98,"2018-11","APLIPHONEXR128Y"
11,10439,"2018-12","APLIPHONEXR128Y"
15,14235,"2019-01","APLIPHONEXR128Y"
15,14235,"2019-02","APLIPHONEXR128Y"
15,14155,"2019-03","APLIPHONEXR128Y"
12,11388,"2019-04","APLIPHONEXR128Y"
64,60336,"2019-05","APLIPHONEXR128Y"
25,23120.89,"2019-06","APLIPHONEXR128Y"
56,52744,"2019-07","APLIPHONEXR128Y"
17,15753,"2019-08","APLIPHONEXR128Y"
41,34589,"2019-09","APLIPHONEXR128Y"
8,6312,"2019-10","APLIPHONEXR128Y"
465,368756.79,"2019-11","APLIPHONEXR128Y"
465,368756.79,"2019-11","APLIPHONEXR128Y"
76,59647.58,"2019-12","APLIPHONEXR128Y"
11,8759,"2020-01","APLIPHONEXR128Y"
12,9508,"2020-02","APLIPHONEXR128Y"
4,3156,"2020-03","APLIPHONEXR128Y"
1,789,"2020-04","APLIPHONEXR128Y"
5,3945,"2020-05","APLIPHONEXR128Y"
6,4734,"2020-06","APLIPHONEXR128Y"
3,2367,"2020-07","APLIPHONEXR128Y"
3,2367,"2020-08","APLIPHONEXR128Y"
7,5523,"2020-09","APLIPHONEXR128Y"
7,5043,"2020-10","APLIPHONEXR128Y"
9,5932,"2020-11","APLIPHONEXR128Y"
17,10963,"2020-12","APLIPHONEXR128Y"
5,3345,"2021-01","APLIPHONEXR128Y"
8,4799.2,"2021-02","APLIPHONEXR128Y"
5,2999.5,"2021-03","APLIPHONEXR128Y"
3,1749.7,"2021-04","APLIPHONEXR128Y"
4,2399.6,"2021-05","APLIPHONEXR128Y"
1,599.9,"2021-06","APLIPHONEXR128Y"
2,1068.9,"2021-07","APLIPHONEXR128Y"
1,579.01,"2021-09","APLIPHONEXR128Y"
1,479.01,"2021-10","APLIPHONEXR128Y"
13,8157,"2021-11","APLIPHONEXR128Y"
21,13012,"2021-12","APLIPHONEXR128Y"
2,1058,"2022-01","APLIPHONEXR128Y"
2,914.12,"2022-02","APLIPHONEXR128Y"
1,329,"2023-03","APLIPHONEXR128Y"
5,4745,"2018-10","APLIPHONEXR128C"
59,55991,"2018-11","APLIPHONEXR128C"
41,38909,"2018-12","APLIPHONEXR128C"
29,27521,"2019-01","APLIPHONEXR128C"
38,36012,"2019-02","APLIPHONEXR128C"
22,20558,"2019-03","APLIPHONEXR128C"
35,32655,"2019-04","APLIPHONEXR128C"
107,99833,"2019-05","APLIPHONEXR128C"
100,93726.67,"2019-06","APLIPHONEXR128C"
445,417612.65,"2019-07","APLIPHONEXR128C"
81,75707,"2019-08","APLIPHONEXR128C"
49,41086.86,"2019-09","APLIPHONEXR128C"
22,17375.72,"2019-10","APLIPHONEXR128C"
759,601839.2,"2019-11","APLIPHONEXR128C"
759,601839.2,"2019-11","APLIPHONEXR128C"
178,140502,"2019-12","APLIPHONEXR128C"
52,41148,"2020-01","APLIPHONEXR128C"
35,27585,"2020-02","APLIPHONEXR128C"
11,8759,"2020-03","APLIPHONEXR128C"
21,16649,"2020-04","APLIPHONEXR128C"
29,22701,"2020-05","APLIPHONEXR128C"
47,37153,"2020-06","APLIPHONEXR128C"
28,22055.93,"2020-07","APLIPHONEXR128C"
51,40799,"2020-08","APLIPHONEXR128C"
29,23041,"2020-09","APLIPHONEXR128C"
38,27173,"2020-10","APLIPHONEXR128C"
50,32979.06,"2020-11","APLIPHONEXR128C"
29,19253,"2020-12","APLIPHONEXR128C"
11,7332,"2021-01","APLIPHONEXR128C"
10,5910.48,"2021-02","APLIPHONEXR128C"
5,2999.5,"2021-03","APLIPHONEXR128C"
3,1799.7,"2021-04","APLIPHONEXR128C"
4,2399.6,"2021-05","APLIPHONEXR128C"
5,2999.5,"2021-06","APLIPHONEXR128C"
1,599.9,"2021-07","APLIPHONEXR128C"
1,579.01,"2021-09","APLIPHONEXR128C"
1,579,"2021-10","APLIPHONEXR128C"
30,18766,"2021-11","APLIPHONEXR128C"
35,21955.01,"2021-12","APLIPHONEXR128C"
3,1587,"2022-01","APLIPHONEXR128C"
3,1517.01,"2022-02","APLIPHONEXR128C"
1,350,"2023-09","APLIPHONEXR128C"
16,15184,"2018-10","APLIPHONEXR128B"
141,133809,"2018-11","APLIPHONEXR128B"
16,14734,"2018-12","APLIPHONEXR128B"
4,3796,"2019-01","APLIPHONEXR128B"
12,11388,"2019-02","APLIPHONEXR128B"
7,6422.98,"2019-03","APLIPHONEXR128B"
38,35963,"2019-04","APLIPHONEXR128B"
153,144962,"2019-05","APLIPHONEXR128B"
81,76629,"2019-06","APLIPHONEXR128B"
309,291912.79,"2019-07","APLIPHONEXR128B"
40,37040,"2019-08","APLIPHONEXR128B"
135,111026.79000000001,"2019-09","APLIPHONEXR128B"
56,44304.38,"2019-10","APLIPHONEXR128B"
693,549043.99,"2019-11","APLIPHONEXR128B"
693,549043.99,"2019-11","APLIPHONEXR128B"
131,103664,"2019-12","APLIPHONEXR128B"
44,34656,"2020-01","APLIPHONEXR128B"
16,12594,"2020-02","APLIPHONEXR128B"
10,8130,"2020-03","APLIPHONEXR128B"
19,15151,"2020-04","APLIPHONEXR128B"
26,20437.58,"2020-05","APLIPHONEXR128B"
37,29193,"2020-06","APLIPHONEXR128B"
25,20015,"2020-07","APLIPHONEXR128B"
29,22981,"2020-08","APLIPHONEXR128B"
38,29984.55,"2020-09","APLIPHONEXR128B"
35,24925.6,"2020-10","APLIPHONEXR128B"
29,19282.01,"2020-11","APLIPHONEXR128B"
26,17317.13,"2020-12","APLIPHONEXR128B"
9,5995,"2021-01","APLIPHONEXR128B"
8,4868.3,"2021-02","APLIPHONEXR128B"
6,3518.5,"2021-03","APLIPHONEXR128B"
3,1799.7,"2021-04","APLIPHONEXR128B"
3,1799.7,"2021-05","APLIPHONEXR128B"
5,2919.5,"2021-06","APLIPHONEXR128B"
1,579.01,"2021-09","APLIPHONEXR128B"
22,13951.55,"2021-11","APLIPHONEXR128B"
10,5996.2,"2021-12","APLIPHONEXR128B"
1,459.01,"2022-06","APLIPHONEXR128B"
9,9531,"2018-10","APLIPHONEXR256"
21,22082.75,"2018-11","APLIPHONEXR256"
26,27477.9,"2018-12","APLIPHONEXR256"
15,15446.96,"2019-01","APLIPHONEXR256"
4,4179.9,"2019-02","APLIPHONEXR256"
3,3134,"2019-03","APLIPHONEXR256"
1,1059,"2019-04","APLIPHONEXR256"
2,2118,"2019-05","APLIPHONEXR256"
1,1059,"2019-06","APLIPHONEXR256"
4,4236,"2019-07","APLIPHONEXR256"
2,2118,"2019-08","APLIPHONEXR256"
1,899,"2020-05","APLIPHONEXR256"
1,899,"2020-07","APLIPHONEXR256"
3,2697,"2020-08","APLIPHONEXR256"
1,759,"2020-09","APLIPHONEXR256"
3,2257,"2020-10","APLIPHONEXR256"
1,899,"2020-12","APLIPHONEXR256"
1,854.05,"2021-02","APLIPHONEXR256"
1,770.01,"2021-03","APLIPHONEXR256"
3,2077.01,"2021-07","APLIPHONEXR256"
1,649,"2021-10","APLIPHONEXR256"
1,779.01,"2021-11","APLIPHONEXR256"
3,1847,"2021-12","APLIPHONEXR256"
13,13767,"2018-11","APLIPHONEXR256W"
17,18003,"2018-12","APLIPHONEXR256W"
4,4236,"2019-01","APLIPHONEXR256W"
2,2118,"2019-02","APLIPHONEXR256W"
1,1059,"2019-03","APLIPHONEXR256W"
1,1059,"2019-05","APLIPHONEXR256W"
1,1059,"2019-07","APLIPHONEXR256W"
1,899,"2019-11","APLIPHONEXR256W"
1,899,"2019-12","APLIPHONEXR256W"
1,899,"2020-10","APLIPHONEXR256W"
2,2118,"2018-10","APLIPHONEXR256RED"
1,1059,"2018-11","APLIPHONEXR256RED"
3,3177,"2018-12","APLIPHONEXR256RED"
1,1059,"2019-01","APLIPHONEXR256RED"
1,1059,"2018-12","APLIPHONEXR256Y"
1,1059,"2019-09","APLIPHONEXR256Y"
3,3020.75,"2018-12","APLIPHONEXR256B"
1,1036.81,"2019-01","APLIPHONEXR256B"
1,1059,"2019-03","APLIPHONEXR256B"
2,2118,"2019-06","APLIPHONEXR256B"
2,2118,"2019-07","APLIPHONEXR256B"
1,1059,"2019-08","APLIPHONEXR256B"
1,1059,"2019-09","APLIPHONEXR256B"
1,899,"2020-01","APLIPHONEXR256B"
1,899,"2020-09","APLIPHONEXR256B"
3,2697,"2020-10","APLIPHONEXR256B"
4,3596,"2020-11","APLIPHONEXR256B"
2,1798,"2020-12","APLIPHONEXR256B"
1,899,"2021-01","APLIPHONEXR256B"
1,899,"2021-02","APLIPHONEXR256B"
2,1798,"2021-05","APLIPHONEXR256B"
187,222320,"2018-09","APLIPHONEXS64"
323,383951.88,"2018-10","APLIPHONEXS64"
302,357859.01,"2018-11","APLIPHONEXS64"
446,528660.16,"2018-12","APLIPHONEXS64"
221,262709,"2019-01","APLIPHONEXS64"
287,340968.58999999997,"2019-02","APLIPHONEXS64"
314,371726,"2019-03","APLIPHONEXS64"
271,320400,"2019-04","APLIPHONEXS64"
176,207162.03,"2019-05","APLIPHONEXS64"
130,152968,"2019-06","APLIPHONEXS64"
603,712771.41,"2019-07","APLIPHONEXS64"
703,831540.57,"2019-08","APLIPHONEXS64"
447,504208.5,"2019-09","APLIPHONEXS64"
93,98466.47,"2019-10","APLIPHONEXS64"
503,534747.17,"2019-11","APLIPHONEXS64"
514,535522.07,"2019-12","APLIPHONEXS64"
2535,2703396.08,"2020-01","APLIPHONEXS64"
1246,1328022.09,"2020-02","APLIPHONEXS64"
8,7542,"2020-03","APLIPHONEXS64"
51,37989,"2020-04","APLIPHONEXS64"
75,55205.01,"2020-05","APLIPHONEXS64"
32,23608,"2020-06","APLIPHONEXS64"
16,11745.01,"2020-07","APLIPHONEXS64"
9,6586.1,"2020-08","APLIPHONEXS64"
1,739,"2020-09","APLIPHONEXS64"
3,2217,"2020-10","APLIPHONEXS64"
2,1478,"2020-11","APLIPHONEXS64"
1,739,"2020-12","APLIPHONEXS64"
1,739,"2021-01","APLIPHONEXS64"
5,2199.95,"2021-02","APLIPHONEXS64"
1,449.99,"2021-03","APLIPHONEXS64"
2,815,"2021-04","APLIPHONEXS64"
1,449.99,"2021-05","APLIPHONEXS64"
1,449.99,"2021-07","APLIPHONEXS64"
1,449.99,"2021-08","APLIPHONEXS64"
103,122291.57,"2018-09","APLIPHONEXS64S"
293,348103.92,"2018-10","APLIPHONEXS64S"
459,544545.58,"2018-11","APLIPHONEXS64S"
382,452932.88,"2018-12","APLIPHONEXS64S"
128,152002,"2019-01","APLIPHONEXS64S"
178,211582,"2019-02","APLIPHONEXS64S"
164,193441.57,"2019-03","APLIPHONEXS64S"
200,235269,"2019-04","APLIPHONEXS64S"
154,181106.13,"2019-05","APLIPHONEXS64S"
124,145013,"2019-06","APLIPHONEXS64S"
475,560350.63,"2019-07","APLIPHONEXS64S"
563,666256.12,"2019-08","APLIPHONEXS64S"
354,399569.79,"2019-09","APLIPHONEXS64S"
78,82053.49,"2019-10","APLIPHONEXS64S"
357,380250.22,"2019-11","APLIPHONEXS64S"
339,355357.42,"2019-12","APLIPHONEXS64S"
1749,1866050.58,"2020-01","APLIPHONEXS64S"
106,112434,"2020-02","APLIPHONEXS64S"
3,2837,"2020-03","APLIPHONEXS64S"
4,2956,"2020-04","APLIPHONEXS64S"
10,7151,"2020-05","APLIPHONEXS64S"
3,2217,"2020-06","APLIPHONEXS64S"
2,1478,"2020-07","APLIPHONEXS64S"
1,739,"2020-08","APLIPHONEXS64S"
1,739,"2020-10","APLIPHONEXS64S"
1,739,"2020-12","APLIPHONEXS64S"
3,2078,"2021-01","APLIPHONEXS64S"
7,3149.93,"2021-02","APLIPHONEXS64S"
2,899.98,"2021-03","APLIPHONEXS64S"
2,789.99,"2021-04","APLIPHONEXS64S"
1,350,"2021-09","APLIPHONEXS64S"
121,143693.57,"2018-09","APLIPHONEXS64G"
290,344722.44,"2018-10","APLIPHONEXS64G"
197,233653.27,"2018-11","APLIPHONEXS64G"
431,510840.17,"2018-12","APLIPHONEXS64G"
136,161704,"2019-01","APLIPHONEXS64G"
191,226360,"2019-02","APLIPHONEXS64G"
206,242842,"2019-03","APLIPHONEXS64G"
218,256667,"2019-04","APLIPHONEXS64G"
159,187234,"2019-05","APLIPHONEXS64G"
124,145837.69,"2019-06","APLIPHONEXS64G"
410,483125,"2019-07","APLIPHONEXS64G"
277,328015.53,"2019-08","APLIPHONEXS64G"
194,217016,"2019-09","APLIPHONEXS64G"
38,40084,"2019-10","APLIPHONEXS64G"
89,94948.23,"2019-11","APLIPHONEXS64G"
177,186924.31,"2019-12","APLIPHONEXS64G"
974,1038334.61,"2020-01","APLIPHONEXS64G"
210,222668.26,"2020-02","APLIPHONEXS64G"
15,12232.85,"2020-03","APLIPHONEXS64G"
33,24338,"2020-04","APLIPHONEXS64G"
48,35432,"2020-05","APLIPHONEXS64G"
28,20289.03,"2020-06","APLIPHONEXS64G"
9,6561.01,"2020-07","APLIPHONEXS64G"
3,2177,"2020-08","APLIPHONEXS64G"
4,2956,"2020-09","APLIPHONEXS64G"
1,739,"2020-10","APLIPHONEXS64G"
1,739,"2020-11","APLIPHONEXS64G"
2,1478,"2020-12","APLIPHONEXS64G"
5,2438.96,"2021-02","APLIPHONEXS64G"
1,390,"2021-04","APLIPHONEXS64G"
1,641.7,"2021-09","APLIPHONEXS64G"
2,748,"2022-01","APLIPHONEXS64G"
141,191619,"2018-09","APLIPHONEXS256"
274,371920.93,"2018-10","APLIPHONEXS256"
210,285134.48,"2018-11","APLIPHONEXS256"
392,532393.99,"2018-12","APLIPHONEXS256"
112,151903,"2019-01","APLIPHONEXS256"
84,114156,"2019-02","APLIPHONEXS256"
102,138168.48,"2019-03","APLIPHONEXS256"
104,141146,"2019-04","APLIPHONEXS256"
54,72942,"2019-05","APLIPHONEXS256"
59,79805.96,"2019-06","APLIPHONEXS256"
67,91053,"2019-07","APLIPHONEXS256"
63,85548,"2019-08","APLIPHONEXS256"
30,39450,"2019-09","APLIPHONEXS256"
7,8673,"2019-10","APLIPHONEXS256"
6,7434,"2019-11","APLIPHONEXS256"
5,6195,"2019-12","APLIPHONEXS256"
20,24340,"2020-01","APLIPHONEXS256"
2,2088,"2020-02","APLIPHONEXS256"
1,849,"2020-03","APLIPHONEXS256"
3,2547,"2020-05","APLIPHONEXS256"
1,849,"2020-06","APLIPHONEXS256"
1,849,"2020-09","APLIPHONEXS256"
2,1698,"2020-10","APLIPHONEXS256"
1,849,"2020-11","APLIPHONEXS256"
61,82899,"2018-09","APLIPHONEXS256S"
144,195586.64,"2018-10","APLIPHONEXS256S"
109,147769.16999999998,"2018-11","APLIPHONEXS256S"
253,343037.55,"2018-12","APLIPHONEXS256S"
89,120333.20999999999,"2019-01","APLIPHONEXS256S"
108,146590,"2019-02","APLIPHONEXS256S"
149,201806.68,"2019-03","APLIPHONEXS256S"
158,214592,"2019-04","APLIPHONEXS256S"
83,111796.77,"2019-05","APLIPHONEXS256S"
38,51308.6,"2019-06","APLIPHONEXS256S"
75,101798,"2019-07","APLIPHONEXS256S"
43,57498,"2019-08","APLIPHONEXS256S"
22,28375,"2019-09","APLIPHONEXS256S"
4,4356,"2019-10","APLIPHONEXS256S"
10,12390,"2019-11","APLIPHONEXS256S"
8,9912,"2019-12","APLIPHONEXS256S"
19,22232.19,"2020-01","APLIPHONEXS256S"
1,1239,"2020-02","APLIPHONEXS256S"
1,849,"2020-03","APLIPHONEXS256S"
1,849,"2020-04","APLIPHONEXS256S"
4,3396,"2020-05","APLIPHONEXS256S"
1,849,"2020-07","APLIPHONEXS256S"
1,849,"2020-08","APLIPHONEXS256S"
1,849,"2020-09","APLIPHONEXS256S"
1,510,"2022-03","APLIPHONEXS256S"
1,699,"2022-05","APLIPHONEXS256S"
65,88190.64,"2018-09","APLIPHONEXS256G"
177,240374,"2018-10","APLIPHONEXS256G"
142,192428,"2018-11","APLIPHONEXS256G"
191,259203.2,"2018-12","APLIPHONEXS256G"
72,97690,"2019-01","APLIPHONEXS256G"
67,91053,"2019-02","APLIPHONEXS256G"
96,130288.18,"2019-03","APLIPHONEXS256G"
90,122310,"2019-04","APLIPHONEXS256G"
39,52881,"2019-05","APLIPHONEXS256G"
50,67740.99,"2019-06","APLIPHONEXS256G"
69,92904.96,"2019-07","APLIPHONEXS256G"
39,52695.93,"2019-08","APLIPHONEXS256G"
32,41769,"2019-09","APLIPHONEXS256G"
8,9912,"2019-10","APLIPHONEXS256G"
8,9676,"2019-11","APLIPHONEXS256G"
8,9912,"2019-12","APLIPHONEXS256G"
20,24780,"2020-01","APLIPHONEXS256G"
1,849,"2020-03","APLIPHONEXS256G"
1,849,"2020-05","APLIPHONEXS256G"
2,1698,"2020-06","APLIPHONEXS256G"
4,6356,"2018-09","APLIPHONEXS512"
4,6356,"2018-10","APLIPHONEXS512"
2,3178,"2018-11","APLIPHONEXS512"
3,4767,"2018-12","APLIPHONEXS512"
2,3178,"2019-03","APLIPHONEXS512"
2,3178,"2019-03","APLIPHONEXS512"
3,4627,"2019-04","APLIPHONEXS512"
5,7245,"2019-05","APLIPHONEXS512"
1,1449,"2019-06","APLIPHONEXS512"
2,2898,"2019-07","APLIPHONEXS512"
7,10073,"2019-08","APLIPHONEXS512"
1,1449,"2019-10","APLIPHONEXS512"
1,1449,"2020-01","APLIPHONEXS512"
2,2898,"2020-02","APLIPHONEXS512"
1,1449,"2020-03","APLIPHONEXS512"
1,252,"2020-04","APLIPHONEXS512"
1,252,"2020-04","APLIPHONEXS512"
1,1589,"2018-09","APLIPHONEXS512S"
2,3098.55,"2018-11","APLIPHONEXS512S"
1,1589,"2018-12","APLIPHONEXS512S"
1,1589,"2019-01","APLIPHONEXS512S"
1,1589,"2019-02","APLIPHONEXS512S"
4,6356,"2019-04","APLIPHONEXS512S"
4,5796,"2019-05","APLIPHONEXS512S"
8,11582.01,"2019-06","APLIPHONEXS512S"
2,2898,"2019-07","APLIPHONEXS512S"
7,10143,"2019-08","APLIPHONEXS512S"
1,1449,"2019-11","APLIPHONEXS512S"
2,2898,"2020-01","APLIPHONEXS512S"
10,14490,"2020-02","APLIPHONEXS512S"
1,1589,"2018-10","APLIPHONEXS512G"
1,1589,"2018-12","APLIPHONEXS512G"
